waktu,id_tweet,count_retweet,count_likes,id_account_twitter,username,full_name,followers,following,location,tweet
2021-12-22 19:30:51,1473737818111623168,1,1,1456759740219166720,AngeloGabrielqt,Angelo Gabriel Torres,1,49,Guiguinto bulacan ,"#WeWantEstes 
#WeWantEstesSkin 
#qweenvee
#MLBBM3 
#Blacklistinternational 
#M3WorldChampionship 
#EstesM3Skin https://t.co/N59QIOMusO"
2021-12-22 18:55:19,1473728878795722754,0,0,1487667955,jnthnpls_,"Jona Doña, CHRA",915,903,Mandaluyong City,Let momshoe and support users shine moontoon!! #WeWantEstesSkin #Blacklistinternational #M3WorldChampionship
2021-12-22 18:36:21,1473724101885931532,0,0,1091331948558016512,ughcus_,Cus,199,185,National Capital Region,That's the champion choice then why not give them the perks you're offering moonton? #M3WorldChampionship… https://t.co/oTAO6Wcz2Q
2021-12-22 18:26:45,1473721688919625740,1,0,1433024082518298626,Jaymar_Ace,Jaymar Ace,1,17,,"Blacklist deserves estes m3 skin
#Blacklistinternational 
#WeWantEstesSkin 
#M3WorldChampionship https://t.co/yFizVSlWPJ"
2021-12-22 17:19:17,1473704710402379779,3,0,1368512073446002688,EzekielAero,Aero Ezekiel,2,142,,"RT @RDexter42: Wtf moonton.
That's a shame if you won't let blacklist have their own CHAMPIONSHIP SKIN.
#WeWantEstesSkin
#Estes #M3WorldCha…"
2021-12-22 17:14:04,1473703398168211456,3,0,1383805444351664132,jm53353149,jm,0,17,,"RT @RDexter42: Wtf moonton.
That's a shame if you won't let blacklist have their own CHAMPIONSHIP SKIN.
#WeWantEstesSkin
#Estes #M3WorldCha…"
2021-12-22 17:12:48,1473703075840159744,3,9,1251539444496084992,jeffyyyyyyyyyyu,roan.dexter42@gmail.com,0,1,,"Wtf moonton.
That's a shame if you won't let blacklist have their own CHAMPIONSHIP SKIN.
#WeWantEstesSkin
#Estes… https://t.co/WbDN99UtkB"
2021-12-22 16:54:05,1473698369323565057,0,0,1267998132798816257,ChiongsonJan,Jan C,2,38,"National Capital Region, Repub",#WeWantEstesSkin #Blacklistinternational #M3WorldChampionship Let it be Estes for m3 #Moonton #MLBB
2021-12-22 16:39:50,1473694780580409355,0,0,608107871,iamtheGuj,Guijon Cabagyo 기 전,118,1424,,"Reaction and Analysis on Blacklist International vs Onic PH M3 Grand Final Game 4 Part 2! 

#M3 #BlacklistvsOnicPH… https://t.co/aGP3yNW1tQ"
2021-12-22 16:37:19,1473694146154139651,0,0,608107871,iamtheGuj,Guijon Cabagyo 기 전,118,1424,,"Reaction and Analysis on Blacklist International vs Onic PH M3 Grand Final Game 4 Part 1! 

#M3 #BlacklistvsOnicPH… https://t.co/cXCshtkfT7"
2021-12-22 16:33:05,1473693081149276161,15,0,1298248167327031297,brewberry_,Crown for BLCK 🌈,2,30,,"RT @FlmHshr: Complain however you want, but estes is pretty much the perfect hero for m3 skin.

It may not have been so instrumental in the…"
2021-12-22 16:32:16,1473692879063293964,0,0,608107871,iamtheGuj,Guijon Cabagyo 기 전,118,1424,,"Reaction and Analysis on Blacklist International vs Onic PH M3 Grand Final Game 3 Part 2! 

#M3 #BlacklistvsOnicPH… https://t.co/S1A5mhP6bV"
2021-12-22 16:12:57,1473688014702403599,0,0,608107871,iamtheGuj,Guijon Cabagyo 기 전,118,1424,,"Reaction and Analysis on Blacklist International vs Onic PH M3 Grand Final Game 3! 

#M3 #BlacklistvsOnicPH… https://t.co/zkvOHyQycp"
2021-12-22 16:10:10,1473687317693050902,0,0,608107871,iamtheGuj,Guijon Cabagyo 기 전,118,1424,,"Reaction and Analysis on Blacklist International vs Onic PH M3 Grand Final Game 2 Part 2! 

#M3 #BlacklistvsOnicPH… https://t.co/3YUtAEFl1k"
2021-12-22 16:07:10,1473686562378600457,0,0,608107871,iamtheGuj,Guijon Cabagyo 기 전,118,1424,,"Reaction and Analysis on Blacklist International vs Onic PH M3 Grand Final Game 2! 

#M3 #BlacklistvsOnicPH… https://t.co/wPZPfYMASm"
2021-12-22 16:03:21,1473685599127318537,0,0,608107871,iamtheGuj,Guijon Cabagyo 기 전,118,1424,,"Reaction and Analysis on Blacklist International vs Onic PH M3 Grand Final Game 1! 

#M3 #BlacklistvsOnicPH… https://t.co/GPT9IIt5GX"
2021-12-22 15:45:55,1473681214704058368,427,0,1463034440876056581,poncelars,ponce,0,31,"Dagupan City, Ilocos Region","RT @gmasportsph: BLACKLIST INTERNATIONAL: GRAND FINALS-BOUND!

The PH champs exact revenge on BTK to arrange an all-Filipino grand finals c…"
2021-12-22 11:32:32,1473617449010761732,1,0,756555444118626304,jonashdcd,Jonash Dannug,240,368,,"RT @tiebreakertimes: How this fan went out of her way to lift ONIC PH's spirits after #M3WorldChampionship  &gt;&gt; https://t.co/O2tLKqpaNE

#it…"
2021-12-22 10:58:49,1473608960833822724,1,16,2336103510,tiebreakertimes,Tiebreaker Times,28602,1863,Republic of the Philippines,How this fan went out of her way to lift ONIC PH's spirits after #M3WorldChampionship  &gt;&gt; https://t.co/O2tLKqpaNE… https://t.co/2JoAYsL90s
2021-12-22 10:30:55,1473601942194909184,26,0,1427513609223954432,hope_elysse,Hope Elysse Valeria,137,253,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-22 09:55:24,1473593001348075524,26,0,818003622160056320,dko_lm,vw,74,367,north,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-22 07:22:53,1473554619041456128,2,0,226096269,ladyshellane,⚖️ attyselyn ❄️,125,357,,"RT @gmasportsph: REAL CHAMPS! 👏🇵🇭

Matapos ang kanilang tagumpay sa #M3WorldChampionship, plano ng @BLACKLISTINTL na tumulong sa mga nasala…"
2021-12-22 07:20:29,1473554017846697992,2,0,1105377720,marspanaligan,Marisse Panaligan,688,431,,"RT @gmasportsph: REAL CHAMPS! 👏🇵🇭

Matapos ang kanilang tagumpay sa #M3WorldChampionship, plano ng @BLACKLISTINTL na tumulong sa mga nasala…"
2021-12-22 07:15:35,1473552782753878018,0,1,1415366390555439105,brawn_sasha,Sasha Brawn,219,494,,"This is awesome for @MetaSoccer_EN!🥳 The @Arsenal stadium looks so beautiful 💕

join here https://t.co/xF1ormoI5v… https://t.co/NJtkcKECkU"
2021-12-22 07:00:30,1473548987202367488,2,11,35703000,gmasportsph,GMA Sports,855602,174,Philippines,"REAL CHAMPS! 👏🇵🇭

Matapos ang kanilang tagumpay sa #M3WorldChampionship, plano ng @BLACKLISTINTL na tumulong sa mga… https://t.co/OgRijmVE2n"
2021-12-22 07:00:22,1473548955061563396,1,0,1368707513101746176,HeinousNfts,ɦɛɨռ◎ʊֆ☀️🚀,4268,53,,RT @brawn_sasha: @GenesisNFTworld @MetaSoccer_EN is the most colorful #NFT because of the jersey of all teams 💯 @Ralvero @ashwsbreal @Tripp…
2021-12-22 07:00:17,1473548932986781699,1,1,1415366390555439105,brawn_sasha,Sasha Brawn,219,494,,@GenesisNFTworld @MetaSoccer_EN is the most colorful #NFT because of the jersey of all teams 💯 @Ralvero @ashwsbreal… https://t.co/PaaFfjwAxD
2021-12-22 06:33:57,1473542306087063557,26,0,1427798281526988801,veewisecatho,Na | #WeWantEstes🤍,127,67,veewise,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-22 06:31:21,1473541651419131906,0,0,1415366390555439105,brawn_sasha,Sasha Brawn,219,494,,"@cryptoworld202 I want $MSU of @MetaSoccer_EN because I am excited for some sneak peek of the player 🚀

how about y… https://t.co/VuYVLHCA1F"
2021-12-22 06:25:25,1473540157085077505,26,0,1450828065521614854,Heziekiah2,🔆Kiahxzxs|| vw all day.,94,192,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-22 06:24:46,1473539993792507904,19,0,1418840738251649027,cdelightb,.,3,28,,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-22 05:43:04,1473529500449140738,19,0,1417876644010749955,ohmywisegaming,blacklist m3 champion 🏆,165,115,,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-22 05:01:17,1473518984985075713,26,0,1133176681391202304,P_seth14,BLACKLIST INTL WORLD CHAMP 👑🖤,108,93,Tagbilaran City,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-22 04:06:55,1473505303601704960,0,0,1300957885824868352,Kepoamatasu,kepopatra,10,14,kepo,Mabar???? #mobilelegendsbangbang #MobileLegends #M3WorldChampionship #gayjakarta https://t.co/K3DEcI8yN9
2021-12-22 02:54:53,1473487177959223297,19,0,1376119800112369667,MagandangV33lat,IKAW PARIN ANG V33V33 KO,942,390,,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-22 01:59:41,1473473284276641804,0,1,425303645,Saint_Savant,Chief Sharkey,1693,341,Where Food Grows On Top Water,You can’t compete #Legend #Champs #beeradventcalendar #M3WorldChampionship #OnWisconsin #BreakTheCode #MKLeo #Aegis… https://t.co/2aMtXAuX9j
2021-12-22 01:36:55,1473467555314495494,19,0,1473153867592630276,aeri_blck,Aeri #WeWantEstes,11,67,,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-22 01:35:49,1473467279555772417,26,0,1400688990001328128,veesbabie,ً,78,50,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-22 01:32:19,1473466396096958465,26,0,1396371809155485701,intoedwardzy,#WeWantESTES,32,62,sa puso ni ej ` my blck,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-22 01:30:17,1473465885709189121,19,0,1417124411384090628,varveecue,Blacklist M3 Champion,336,232,trunks,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-21 23:41:41,1473438553908465665,54,0,1469481175538274304,sapilancham,Cham Sapilan,1,6,,"RT @MirkoCasts: Lower Bracket Meta?!?!

#M3 #M3WorldChampionship #ToTheTop"
2021-12-21 23:14:14,1473431647915634690,19,0,1170987499004416001,junhkyu1,kanawut,48,419,,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-21 22:45:02,1473424298069004291,26,0,1446331020203073541,manifesting22,V33wise🖤🖤,307,746,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 22:44:52,1473424257354907648,26,0,1455128691118247939,V33DJIOH,far | we find ways,35,69,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 22:42:21,1473423625910767617,26,0,1404294195200757765,uncontESTES,𝑨𝒓𝒊𝒂 💳 | 𝐌3 𝐂𝐇𝐀𝐌𝐏!!!!,309,218,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 20:02:30,1473383397267763200,19,0,4484838560,HeyV33Wise,Anne ✨,2770,20,Pampanga 💎,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-21 19:53:35,1473381154539466758,19,0,1300344231068758016,threaderst,Aikee nyo kinikilig.,3008,181,,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-21 19:51:52,1473380718948532225,1,0,1293562790813335554,MariselaGrana2,Marisela Granados,1865,13,,"RT @raselmuhammad03: Mabar ml yuk 😁😁😁 
Add my ml : Cosmic Presences 

#mobilelegendsbangbang #MobileLegends #MLBB #MLBBM3 #LikeForLikes #fo…"
2021-12-21 19:35:11,1473376519862898690,1,0,864726988329697280,raselmuhammad03,monkeyddragon,35,116,"Russia, OH","Mabar ml yuk 😁😁😁 
Add my ml : Cosmic Presences 

#mobilelegendsbangbang #MobileLegends #MLBB #MLBBM3 #LikeForLikes… https://t.co/wLPryqdkeL"
2021-12-21 19:31:14,1473375528241426432,22,0,864726988329697280,raselmuhammad03,monkeyddragon,35,116,"Russia, OH","RT @EsportsCharts: 3.1M Peak Viewers on 7th day #M3WorldChampionship Playoffs. 
@teamrrqofficial vs @BLACKLISTINTL is the most popular matc…"
2021-12-21 19:09:22,1473370024370851842,18,0,1406270514683777026,graywassabi7,graychase,0,59,,"RT @ONEEsports: Spoken like true royalty 👑

@BLACKLISTINTL #MLBBM3 #M3WorldChampionship #MLBBEsports https://t.co/waWX5FvVcq"
2021-12-21 18:58:34,1473367306596085760,19,0,1399114856347828224,veewisefrvr,belle 🌹,891,264,vw,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-21 18:56:28,1473366777824366594,1,0,257277393,PHLNewsInsider,PHL News Insider,775,1720,,RT @interaksyon: An impressive win for new world champions @BLACKLISTINTL #Blacklistinternational  #M3WorldChampionship https://t.co/LL6IPi…
2021-12-21 18:39:01,1473362386073448452,19,0,1306424230460887041,v33nus_rawr,𝐧𝐚𝐦`,85,98,,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-21 18:21:49,1473358058873290752,26,0,1460039085947781120,vee_wisesimp,༆ | keyt | #WeWantEstesSkin,112,119,she/her,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 18:10:34,1473355228414021634,26,0,4306805780,bryanlacea18,Bryanarity💚,651,1468,General Santos City,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 17:24:14,1473343565439062018,26,0,1362402175486332933,_vwispeace,𝚙𝚎𝚊𝚌𝚎 out,885,292,𝙸𝚝'𝚜 𝚖𝚎 𝚙𝚎𝚊𝚌𝚎 🍑,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 17:01:35,1473337868731166720,26,0,766848244596940800,slayingsassy,stella :,192,363,Mandaluyong City,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 16:06:58,1473324122453147653,19,0,2906376440,odongisme,nesyaaaa,738,742,🇲🇨🇲🇨🇲🇨🇲🇨,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-21 15:38:17,1473316904433455106,0,0,359117125,suara_bergema,Suara Bergema,471,0,"DKI Jakarta, Indonesia","Bawa Piala M3 ke Filipina, Blacklist International: Ini Sangat Berarti Bagi Kami https://t.co/ueYrw4nemR… https://t.co/Nf6LWbNsPR"
2021-12-21 15:37:19,1473316659418972163,0,0,359117125,suara_bergema,Suara Bergema,471,0,"DKI Jakarta, Indonesia","Juara M3 World Championship, Blacklist International Bicara Soal Rencana Pensiun https://t.co/003gg8FDgO… https://t.co/pNfOA1swZp"
2021-12-21 14:45:17,1473303566823555075,19,0,184330508,floralila,꽃,415,200,"Manila, Philippines ","RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-21 14:29:37,1473299623603318791,0,8,328502444,Feignshot,Feignshot,76,142,"Texas, USA",LETS GOOO!!! THANK YOU @Spacestation Can’t wait to be wearing this 😈 #Spacestationgaming #eSports… https://t.co/dTZSRaaTmV
2021-12-21 13:11:15,1473279901243432962,0,3,1374714145073995776,Imsaifferoz91,𝐒𝐚𝐢𝐟 𝐔𝐫 𝐑𝐞𝐡𝐦𝐚𝐧 𝐅𝐞𝐫𝐨𝐳,1119,1453,"Sargodha, Pakistan","Congrats 🥳🎉
#WinterVacation #HED #Blacklistinternational #Congratulations #M3WorldChampionship https://t.co/X7tztDxTjV"
2021-12-21 12:07:57,1473263973529432077,19,0,1293501097529577474,badpeaach,BLACKLIST WORLD CHAMPIONS,15,68,purple,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-21 11:58:56,1473261703559188488,26,0,1401514738727612421,ilyveewise,Ave 🍰,144,160,Republic of the Philippines,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 11:44:06,1473257970683179009,19,0,1362402175486332933,_vwispeace,𝚙𝚎𝚊𝚌𝚎 out,885,292,𝙸𝚝'𝚜 𝚖𝚎 𝚙𝚎𝚊𝚌𝚎 🍑,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-21 11:12:05,1473249914356318208,26,0,1380534275594805250,lablabkoveewise,vw|🗿lly,238,221,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 11:00:49,1473247079170396166,19,0,1319213672246509570,MplPhilippines,MPL Philippines,50222,103,Philippines,"RT @ONEEsports: Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉 https://t.co/yBdbII7c3h

#M…"
2021-12-21 11:00:02,1473246879630692352,19,151,1099901581762252801,ONEEsports,ONE Esports,169230,510,,"Which hero will get an M3 skin? 🤔

@BLACKLISTINTL's OHEB and OhMyV33nus share their wish list 👉… https://t.co/0pE1lxuVWS"
2021-12-21 10:22:17,1473237380903567361,26,0,1343533917677047808,JM43149071,JM,465,1206,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 10:18:14,1473236361243394048,26,0,1411030854306988037,tongonongyon,J,38,116,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 10:17:10,1473236093965193217,26,0,1470683632918413316,QueenBlck02,fran|#BreakTheCode,119,375,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 09:44:43,1473227924987731968,26,0,1244813951348535297,xieee_ann,Trix 🍀,104,118,insurance ghorlz 🤍,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 09:14:51,1473220409797451779,0,0,1409952091401904128,laniehearts1,Lanie,234,506,,"It only takes 2 minutes @MetaSoccer_EN third drop is sold out! 🙀

check here https://t.co/y0JYAQUP8L
@TheCryptoLark… https://t.co/IQbu3eFQ3c"
2021-12-21 09:05:42,1473218105945964546,26,0,728443871236005888,HappyShippingPo,MAKALAT,130,349,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 08:22:16,1473207178031149057,26,0,1396090215459016707,oohmyveewise,Rhey | V33wise lang 😚|,229,185,,RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 08:13:37,1473204999878500353,1,0,1449683868173443072,PixelKitteNFTs,PixelKitteNFTs,1364,4999,,"RT @brawn_sasha: Are you excited @ashwsbreal? Who might the player of @MetaSoccer_EN?🤔💯

check here 👉https://t.co/xF1ormoI5v

#PlayToEarn #…"
2021-12-21 08:09:59,1473204084274466816,1,5,1415366390555439105,brawn_sasha,Sasha Brawn,219,494,,"Are you excited @ashwsbreal? Who might the player of @MetaSoccer_EN?🤔💯

check here 👉https://t.co/xF1ormoI5v… https://t.co/3eK7wboCau"
2021-12-21 08:04:11,1473202626208489475,0,0,1415366390555439105,brawn_sasha,Sasha Brawn,219,494,,"@TrippyApeClub It only takes 2 minutes the 3rd drop of @MetaSoccer_EN sold out! 🥳

check here… https://t.co/aeLGcP7yqa"
2021-12-21 08:01:19,1473201903345745923,7,0,1357931772885889024,14_v33w1s3,favoritegurl,373,379,,RT @just_cutieca: M3 is done and I am so happy with my journey as a supporter of both teams @OnicPhilippines @BLACKLISTINTL Thank you guys…
2021-12-21 07:30:28,1473194140305281025,0,0,1415366390555439105,brawn_sasha,Sasha Brawn,219,494,,"Oh yeah! it is sold out now the 3rd drop of @MetaSoccer_EN! 🥳

check here 🚀https://t.co/rkNWC6n7g2

@TheMoonCarl… https://t.co/A2TJrYSvCf"
2021-12-21 07:14:47,1473190196019531776,125,0,1376154673535586311,mostlyveewise,bubb,456,78,uweeeee 🔗,RT @tiebreakertimes: #M3WorldChampionship V33Wise proves that they can conquer the world stage with unorthodox picks &gt;&gt; https://t.co/3udxcx…
2021-12-21 06:34:37,1473180087587467264,0,0,1415366390555439105,brawn_sasha,Sasha Brawn,219,494,,"This is the @MetaSoccer_EN what we like! 💯

join here 👉https://t.co/rkNWC6n7g2

#NFTCommunity #PlayToEarn #NFTs… https://t.co/57LVxeW3QH"
2021-12-21 05:56:32,1473170502059319297,2,0,1327895339693588480,Longlif23053362,Secre1,0,4,,"RT @natusvincere: Watch the new video interview with NAVI #MobileLegendsBangBang team summing up their #M3WorldChampionship run.

🎥: https:…"
2021-12-21 05:49:00,1473168607400296449,26,0,1281834898991579136,JamNotFound69,JamNotFound,59,349,"Lumban, Calabarzon",RT @just_cutieca: Mahiwagang kamay ng Champions! @OhMyV33nus__ @Edwardzy1 @OhebOfficial @DexstarLouise Sarap sa eyes 😍@dunnajuy seshh 😭 #Br…
2021-12-21 05:04:31,1473157410344763394,34,0,1096649317928976384,LovelyErikaSan1,Liah Maureen Bagtas,47,38,"Taysan, Calabarzon","RT @YengPLUGGEDin: Congrats Blacklist International!!!! 

Salamat sa Onic PH sa exciting na laban na binigay nyo!!!!

#M3WorldChampionship"
2021-12-21 04:26:04,1473147736820117508,125,0,1417670975366172679,iam_drmrco,Dior Marco Bagaforo,9,20,,RT @tiebreakertimes: #M3WorldChampionship V33Wise proves that they can conquer the world stage with unorthodox picks &gt;&gt; https://t.co/3udxcx…
